country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Czechia,CZE,2021-01-22,198463.0,188086.0,10377.0,15312.0,11907.0,1.85,1.76,0.1,1112.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-23,202119.0,190903.0,11216.0,3656.0,11955.0,1.89,1.78,0.1,1116.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-24,205180.0,193106.0,12074.0,3061.0,11954.0,1.92,1.8,0.11,1116.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-25,217537.0,202554.0,14983.0,12357.0,11696.0,2.03,1.89,0.14,1092.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-26,231735.0,212822.0,18913.0,14198.0,11591.0,2.16,1.99,0.18,1082.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-27,245018.0,221645.0,23373.0,13283.0,11246.0,2.29,2.07,0.22,1050.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-28,258065.0,228642.0,29423.0,13047.0,10702.0,2.41,2.14,0.27,999.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-29,271790.0,234657.0,37133.0,13725.0,10475.0,2.54,2.19,0.35,978.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-30,273572.0,235371.0,38201.0,1782.0,10208.0,2.55,2.2,0.36,953.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-01-31,275387.0,236065.0,39322.0,1815.0,10030.0,2.57,2.2,0.37,937.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-01,286807.0,239720.0,47087.0,11420.0,9896.0,2.68,2.24,0.44,924.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-02,300792.0,243747.0,57045.0,13985.0,9865.0,2.81,2.28,0.53,921.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-03,315840.0,248002.0,67838.0,15048.0,10117.0,2.95,2.32,0.63,945.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-04,333213.0,252697.0,80516.0,17373.0,10735.0,3.11,2.36,0.75,1002.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-05,348892.0,257890.0,91002.0,15679.0,11015.0,3.26,2.41,0.85,1029.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-06,352020.0,258722.0,93298.0,3128.0,11207.0,3.29,2.42,0.87,1047.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-07,355154.0,259546.0,95608.0,3134.0,11395.0,3.32,2.42,0.89,1064.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-08,369922.0,263146.0,106776.0,14768.0,11874.0,3.45,2.46,1.0,1109.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-09,386116.0,267820.0,118296.0,16194.0,12189.0,3.61,2.5,1.1,1138.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-10,403398.0,272732.0,130666.0,17282.0,12508.0,3.77,2.55,1.22,1168.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia,CZE,2021-02-11,421046.0,277387.0,143659.0,17648.0,12548.0,3.93,2.59,1.34,1172.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19
Denmark,DNK,2020-12-27,6520.0,6520.0,,,,0.11,0.11,,,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2020-12-28,8507.0,8507.0,,1987.0,1987.0,0.15,0.15,,343.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2020-12-29,17473.0,17473.0,,8966.0,5476.0,0.3,0.3,,945.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2020-12-30,28954.0,28954.0,,11481.0,7478.0,0.5,0.5,,1291.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2020-12-31,35157.0,35157.0,,6203.0,7159.0,0.61,0.61,,1236.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-01,37502.0,37502.0,,2345.0,6196.0,0.65,0.65,,1070.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-02,46398.0,46398.0,,8896.0,6646.0,0.8,0.8,,1147.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-03,52424.0,52424.0,,6026.0,6558.0,0.91,0.91,,1132.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-04,54828.0,54828.0,,2404.0,6617.0,0.95,0.95,,1142.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-05,68382.0,68382.0,,13554.0,7273.0,1.18,1.18,,1256.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-06,88215.0,88215.0,,19833.0,8466.0,1.52,1.52,,1462.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-07,105786.0,105786.0,,17571.0,10090.0,1.83,1.83,,1742.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-08,114302.0,114302.0,,8516.0,10971.0,1.97,1.97,,1894.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-09,116203.0,116203.0,,1901.0,9972.0,2.01,2.01,,1722.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-10,117016.0,117016.0,,813.0,9227.0,2.02,2.02,,1593.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-11,117673.0,117673.0,,657.0,8978.0,2.03,2.03,,1550.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-12,118135.0,118135.0,,462.0,7108.0,2.04,2.04,,1227.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-13,130823.0,130823.0,,12688.0,6087.0,2.26,2.26,,1051.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-14,148699.0,148699.0,,17876.0,6130.0,2.57,2.57,,1058.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-15,163885.0,163880.0,5.0,15186.0,7083.0,2.83,2.83,0.0,1223.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-16,168498.0,168486.0,12.0,4613.0,7471.0,2.91,2.91,0.0,1290.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-17,171751.0,171021.0,730.0,3253.0,7819.0,2.97,2.95,0.01,1350.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-18,177777.0,174898.0,2879.0,6026.0,8586.0,3.07,3.02,0.05,1482.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-19,182363.0,177374.0,4989.0,4586.0,9175.0,3.15,3.06,0.09,1584.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-20,185770.0,178883.0,6887.0,3407.0,7850.0,3.21,3.09,0.12,1355.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-21,189666.0,180408.0,9258.0,3896.0,5852.0,3.27,3.11,0.16,1010.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-22,196006.0,181064.0,14942.0,6340.0,4589.0,3.38,3.13,0.26,792.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-23,203909.0,181835.0,22074.0,7903.0,5059.0,3.52,3.14,0.38,873.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-24,211119.0,182448.0,28671.0,7210.0,5624.0,3.64,3.15,0.49,971.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-25,213828.0,182695.0,31133.0,2709.0,5150.0,3.69,3.15,0.54,889.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-26,215800.0,182907.0,32893.0,1972.0,4777.0,3.73,3.16,0.57,825.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-27,220387.0,183119.0,37268.0,4587.0,4945.0,3.8,3.16,0.64,854.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-28,228757.0,183361.0,45396.0,8370.0,5584.0,3.95,3.17,0.78,964.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-29,248231.0,184493.0,63738.0,19474.0,7461.0,4.29,3.19,1.1,1288.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-30,262494.0,185721.0,76773.0,14263.0,8369.0,4.53,3.21,1.33,1445.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-01-31,276118.0,186974.0,89144.0,13624.0,9286.0,4.77,3.23,1.54,1603.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-02-01,284757.0,187723.0,97034.0,8639.0,10133.0,4.92,3.24,1.68,1749.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-02-02,289852.0,189785.0,100067.0,5095.0,10579.0,5.0,3.28,1.73,1826.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-02-03,297599.0,191339.0,106260.0,7747.0,11030.0,5.14,3.3,1.83,1904.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-02-04,309921.0,192773.0,117148.0,12322.0,11595.0,5.35,3.33,2.02,2002.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-02-05,324946.0,194355.0,130591.0,15025.0,10959.0,5.61,3.36,2.25,1892.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-02-06,332537.0,195381.0,137156.0,7591.0,10006.0,5.74,3.37,2.37,1727.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-02-07,338084.0,197291.0,140793.0,5547.0,8852.0,5.84,3.41,2.43,1528.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-02-08,347609.0,199837.0,147772.0,9525.0,8979.0,6.0,3.45,2.55,1550.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-02-09,355977.0,203374.0,152603.0,8368.0,9446.0,6.15,3.51,2.63,1631.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Denmark,DNK,2021-02-10,362989.0,206592.0,156397.0,7012.0,9341.0,6.27,3.57,2.7,1613.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://files.ssi.dk/covid19/vaccinationstilslutning/vaccinationstilslutning-11022021-u1n0
Ecuador,ECU,2021-01-21,0.0,0.0,,,,0.0,0.0,,,Pfizer/BioNTech,Government of Ecuador,https://drive.google.com/file/d/1HRz845fa451ZHJmxSDlJAD92CAr75VFs/view
Ecuador,ECU,2021-01-22,108.0,108.0,,108.0,108.0,0.0,0.0,,6.0,Pfizer/BioNTech,Government of Ecuador,https://drive.google.com/file/d/1HRz845fa451ZHJmxSDlJAD92CAr75VFs/view
Ecuador,ECU,2021-01-23,,,,,294.0,,,,17.0,Pfizer/BioNTech,Government of Ecuador,https://drive.google.com/file/d/1HRz845fa451ZHJmxSDlJAD92CAr75VFs/view
Ecuador,ECU,2021-01-24,,,,,355.0,,,,20.0,Pfizer/BioNTech,Government of Ecuador,https://drive.google.com/file/d/1HRz845fa451ZHJmxSDlJAD92CAr75VFs/view
Ecuador,ECU,2021-01-25,,,,,386.0,,,,22.0,Pfizer/BioNTech,Government of Ecuador,https://drive.google.com/file/d/1HRz845fa451ZHJmxSDlJAD92CAr75VFs/view
Ecuador,ECU,2021-01-26,,,,,405.0,,,,23.0,Pfizer/BioNTech,Government of Ecuador,https://drive.google.com/file/d/1HRz845fa451ZHJmxSDlJAD92CAr75VFs/view
Ecuador,ECU,2021-01-27,,,,,417.0,,,,24.0,Pfizer/BioNTech,Government of Ecuador,https://drive.google.com/file/d/1HRz845fa451ZHJmxSDlJAD92CAr75VFs/view
Ecuador,ECU,2021-01-28,2982.0,2982.0,,,426.0,0.02,0.02,,24.0,Pfizer/BioNTech,Government of Ecuador,https://drive.google.com/file/d/1HRz845fa451ZHJmxSDlJAD92CAr75VFs/view
Ecuador,ECU,2021-01-29,,,,,477.0,,,,27.0,Pfizer/BioNTech,Government of Ecuador,https://drive.google.com/file/d/1HRz845fa451ZHJmxSDlJAD92CAr75VFs/view
Ecuador,ECU,2021-01-30,,,,,475.0,,,,27.0,Pfizer/BioNTech,Government of Ecuador,https://drive.google.com/file/d/1HRz845fa451ZHJmxSDlJAD92CAr75VFs/view
Ecuador,ECU,2021-01-31,,,,,472.0,,,,27.0,Pfizer/BioNTech,Government of Ecuador,https://drive.google.com/file/d/1HRz845fa451ZHJmxSDlJAD92CAr75VFs/view
Ecuador,ECU,2021-02-01,,,,,470.0,,,,27.0,Pfizer/BioNTech,Government of Ecuador,https://drive.google.com/file/d/1HRz845fa451ZHJmxSDlJAD92CAr75VFs/view
Ecuador,ECU,2021-02-02,,,,,468.0,,,,27.0,Pfizer/BioNTech,Government of Ecuador,https://drive.google.com/file/d/1HRz845fa451ZHJmxSDlJAD92CAr75VFs/view
Ecuador,ECU,2021-02-03,,,,,466.0,,,,26.0,Pfizer/BioNTech,Government of Ecuador,https://drive.google.com/file/d/1HRz845fa451ZHJmxSDlJAD92CAr75VFs/view
Ecuador,ECU,2021-02-04,6228.0,6228.0,,,464.0,0.04,0.04,,26.0,Pfizer/BioNTech,Government of Ecuador,https://drive.google.com/file/d/1HRz845fa451ZHJmxSDlJAD92CAr75VFs/view
Egypt,EGY,2021-01-24,0.0,,,,,0.0,,,,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
Egypt,EGY,2021-01-25,,,,,219.0,,,,2.0,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
Egypt,EGY,2021-01-26,,,,,219.0,,,,2.0,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
Egypt,EGY,2021-01-27,,,,,219.0,,,,2.0,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
Egypt,EGY,2021-01-28,,,,,219.0,,,,2.0,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
Egypt,EGY,2021-01-29,,,,,219.0,,,,2.0,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
Egypt,EGY,2021-01-30,1315.0,,,,219.0,0.0,,,2.0,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
England,,2020-12-13,55389.0,55389.0,,,,0.1,0.1,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-14,,,,,74067.0,,,,1316.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-15,,,,,74067.0,,,,1316.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-16,,,,,74067.0,,,,1316.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-17,,,,,74067.0,,,,1316.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-18,,,,,74067.0,,,,1316.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-19,,,,,74067.0,,,,1316.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-20,573858.0,573858.0,,,74067.0,1.02,1.02,,1316.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-21,,,,,68942.0,,,,1225.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-22,,,,,63817.0,,,,1134.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-23,,,,,58692.0,,,,1043.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-24,,,,,53567.0,,,,952.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-25,,,,,48442.0,,,,861.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-26,,,,,43317.0,,,,770.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-27,841205.0,841205.0,,,38192.0,1.49,1.49,,679.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-28,,,,,39870.0,,,,708.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-29,,,,,41547.0,,,,738.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-30,,,,,43225.0,,,,768.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-31,,,,,44902.0,,,,798.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-01,,,,,46580.0,,,,828.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-02,,,,,48257.0,,,,857.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-03,1190750.0,1170185.0,20565.0,,49935.0,2.12,2.08,0.04,887.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
